file,title,url,word_count,has_tables,has_infobox,chosen_from
Xikmada Nolosha iyo Farxada.txt,Xikmada Nolosha iyo Farxada,https://so.wikipedia.org/wiki?curid=34165,1362,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Giuseppe Conte.txt,Giuseppe Conte,https://so.wikipedia.org/wiki?curid=31754,168,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
700 (tiro).txt,700 (tiro),https://so.wikipedia.org/wiki?curid=13643,101,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sacad Cali Shire.txt,Sacad Cali Shire,https://so.wikipedia.org/wiki?curid=30141,195,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gaboow.txt,Gaboow,https://so.wikipedia.org/wiki?curid=17736,160,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Nineveh Governorate.txt,Nineveh Governorate,https://so.wikipedia.org/wiki?curid=27195,187,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhiig &quot;O&quot;.txt,Dhiig &quot;O&quot;,https://so.wikipedia.org/wiki?curid=32433,50,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Xarunta Tababarada Ciidanka Qalabka Sida.txt,Xarunta Tababarada Ciidanka Qalabka Sida,https://so.wikipedia.org/wiki?curid=17973,267,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kooxda kubbada cagta qaranka Yugoslavia.txt,Kooxda kubbada cagta qaranka Yugoslavia,https://so.wikipedia.org/wiki?curid=40129,133,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Maya Jama.txt,Maya Jama,https://so.wikipedia.org/wiki?curid=33135,225,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hubka Nukliyeerka Bari Africa.txt,Hubka Nukliyeerka Bari Africa,https://so.wikipedia.org/wiki?curid=36835,81,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Minnie.txt,Minnie,https://so.wikipedia.org/wiki?curid=33026,88,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
48 (tiro).txt,48 (tiro),https://so.wikipedia.org/wiki?curid=13518,90,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liiska dalalka dad ahaan.txt,Liiska dalalka dad ahaan,https://so.wikipedia.org/wiki?curid=4239,53,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Simbaabwi.txt,Simbaabwi,https://so.wikipedia.org/wiki?curid=5880,709,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Maxamed Saalax.txt,Maxamed Saalax,https://so.wikipedia.org/wiki?curid=38937,44,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Cismaan Foodcade.txt,Cismaan Foodcade,https://so.wikipedia.org/wiki?curid=5676,92,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Diif.txt,Diif,https://so.wikipedia.org/wiki?curid=6144,32,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Tsunami.txt,Tsunami,https://so.wikipedia.org/wiki?curid=6101,185,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liiska magaalooyinka adduunka dad ahaan.txt,Liiska magaalooyinka adduunka dad ahaan,https://so.wikipedia.org/wiki?curid=4240,27,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Shakira.txt,Shakira,https://so.wikipedia.org/wiki?curid=15002,193,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Cunsuriyada USA.txt,Cunsuriyada USA,https://so.wikipedia.org/wiki?curid=36257,55,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Itimaal.txt,Itimaal,https://so.wikipedia.org/wiki?curid=15991,224,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Diyaarada Jubba.txt,Diyaarada Jubba,https://so.wikipedia.org/wiki?curid=20831,264,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Maks Faktor.txt,Maks Faktor,https://so.wikipedia.org/wiki?curid=33441,88,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Rabshado gobolka Sool Khatumo ee 2023.txt,Rabshado gobolka Sool Khatumo ee 2023,https://so.wikipedia.org/wiki?curid=37645,103,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka India Kubedka.txt,Waddanka India Kubedka,https://so.wikipedia.org/wiki?curid=35077,203,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Jalaato.txt,Jalaato,https://so.wikipedia.org/wiki?curid=22294,206,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gnetopsida.txt,Gnetopsida,https://so.wikipedia.org/wiki?curid=37188,117,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bamka Mogadishu 2022.txt,Bamka Mogadishu 2022,https://so.wikipedia.org/wiki?curid=36843,61,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Yaxaas.txt,Yaxaas,https://so.wikipedia.org/wiki?curid=7271,134,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Mareegmedia.txt,Mareegmedia,https://so.wikipedia.org/wiki?curid=28229,66,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hingo.txt,Hingo,https://so.wikipedia.org/wiki?curid=32342,13,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ururka Mulkiyada Garaadka Aduunka.txt,Ururka Mulkiyada Garaadka Aduunka,https://so.wikipedia.org/wiki?curid=17817,434,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Internet Movie Database.txt,Internet Movie Database,https://so.wikipedia.org/wiki?curid=15138,251,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Baabuur Yar.txt,Baabuur Yar,https://so.wikipedia.org/wiki?curid=33887,13,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wasaaradda Arrimaha Dibedda Soomaaliya.txt,Wasaaradda Arrimaha Dibedda Soomaaliya,https://so.wikipedia.org/wiki?curid=20555,428,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Conqor.txt,Conqor,https://so.wikipedia.org/wiki?curid=28502,86,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Babaay.txt,Babaay,https://so.wikipedia.org/wiki?curid=5125,205,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Belarus.txt,Belarus,https://so.wikipedia.org/wiki?curid=5386,361,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Diraarada Eritriya.txt,Diraarada Eritriya,https://so.wikipedia.org/wiki?curid=27365,195,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Lee Hye-ri.txt,Lee Hye-ri,https://so.wikipedia.org/wiki?curid=33235,180,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gegada diyaarada Qandala.txt,Gegada diyaarada Qandala,https://so.wikipedia.org/wiki?curid=20817,207,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
48 qaanuunyo ee awood.txt,48 qaanuunyo ee awood,https://so.wikipedia.org/wiki?curid=41356,422,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Yuucnaanta ragga.txt,Yuucnaanta ragga,https://so.wikipedia.org/wiki?curid=41633,204,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Jaamacadda Roma Tre.txt,Jaamacadda Roma Tre,https://so.wikipedia.org/wiki?curid=11991,152,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ugaas Xasan Ugaas Yaasiin.txt,Ugaas Xasan Ugaas Yaasiin,https://so.wikipedia.org/wiki?curid=28258,462,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Göbekli Tepe.txt,Göbekli Tepe,https://so.wikipedia.org/wiki?curid=20714,157,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sonia Ben Cammaar.txt,Sonia Ben Cammaar,https://so.wikipedia.org/wiki?curid=33393,57,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Jeel.txt,Jeel,https://so.wikipedia.org/wiki?curid=32341,20,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka Peru Kubedka.txt,Waddanka Peru Kubedka,https://so.wikipedia.org/wiki?curid=35079,200,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Taariikhda Jabuuti.txt,Taariikhda Jabuuti,https://so.wikipedia.org/wiki?curid=31885,97,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Medishe.txt,Medishe,https://so.wikipedia.org/wiki?curid=29696,62,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Abaalmarinta Muqdisho.txt,Abaalmarinta Muqdisho,https://so.wikipedia.org/wiki?curid=34804,113,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wadada Burrard street Vancouver Kanada.txt,Wadada Burrard street Vancouver Kanada,https://so.wikipedia.org/wiki?curid=32097,47,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kubedka-Volley Dominican Republic Naga.txt,Kubedka-Volley Dominican Republic Naga,https://so.wikipedia.org/wiki?curid=35723,203,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Camaar bin yaasir.txt,Camaar bin yaasir,https://so.wikipedia.org/wiki?curid=37029,96,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Shirkada Isgaariinta ee Nationlink.txt,Shirkada Isgaariinta ee Nationlink,https://so.wikipedia.org/wiki?curid=4096,168,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af Nambya.txt,Af Nambya,https://so.wikipedia.org/wiki?curid=41154,184,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanka Greece Naga Kubedka.txt,Waddanka Greece Naga Kubedka,https://so.wikipedia.org/wiki?curid=35676,125,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Alexandre Pato.txt,Alexandre Pato,https://so.wikipedia.org/wiki?curid=9101,80,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hass Petroleum.txt,Hass Petroleum,https://so.wikipedia.org/wiki?curid=34602,35,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Vogue.txt,Vogue,https://so.wikipedia.org/wiki?curid=32523,136,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liska Hotelka.txt,Liska Hotelka,https://so.wikipedia.org/wiki?curid=36278,29,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dancing Pirate.txt,Dancing Pirate,https://so.wikipedia.org/wiki?curid=31593,136,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bernadotte.txt,Bernadotte,https://so.wikipedia.org/wiki?curid=34745,21,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kambaala.txt,Kambaala,https://so.wikipedia.org/wiki?curid=7101,400,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ilik.txt,Ilik,https://so.wikipedia.org/wiki?curid=4883,106,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Karl Wolf.txt,Karl Wolf,https://so.wikipedia.org/wiki?curid=14996,155,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af Fongbe.txt,Af Fongbe,https://so.wikipedia.org/wiki?curid=41123,221,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sung Ji-yeon.txt,Sung Ji-yeon,https://so.wikipedia.org/wiki?curid=34955,64,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Durraansi.txt,Durraansi,https://so.wikipedia.org/wiki?curid=40641,76,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Arda Güler.txt,Arda Güler,https://so.wikipedia.org/wiki?curid=40530,130,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
"Key West, Florida.txt","Key West, Florida",https://so.wikipedia.org/wiki?curid=32746,35,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wilhelmus.txt,Wilhelmus,https://so.wikipedia.org/wiki?curid=24294,3447,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Sedjibeke (shaxan).txt,Sedjibeke (shaxan),https://so.wikipedia.org/wiki?curid=8527,120,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Tinashe.txt,Tinashe,https://so.wikipedia.org/wiki?curid=35698,115,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kalagoyn.txt,Kalagoyn,https://so.wikipedia.org/wiki?curid=13324,118,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jaamacadda Boosaaso.txt,Jaamacadda Boosaaso,https://so.wikipedia.org/wiki?curid=20544,114,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hodan Cabdiraxmaan.txt,Hodan Cabdiraxmaan,https://so.wikipedia.org/wiki?curid=23276,111,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhagah Shabel Salidka.txt,Dhagah Shabel Salidka,https://so.wikipedia.org/wiki?curid=36039,42,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Mindigale.txt,Mindigale,https://so.wikipedia.org/wiki?curid=8080,135,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Japan Racing Association.txt,Japan Racing Association,https://so.wikipedia.org/wiki?curid=39414,72,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
63 (tiro).txt,63 (tiro),https://so.wikipedia.org/wiki?curid=13532,92,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dagaalki Iraq 2003.txt,Dagaalki Iraq 2003,https://so.wikipedia.org/wiki?curid=35011,57,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gumbax.txt,Gumbax,https://so.wikipedia.org/wiki?curid=7005,74,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Volkan Şen.txt,Volkan Şen,https://so.wikipedia.org/wiki?curid=19448,156,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
54 (tiro).txt,54 (tiro),https://so.wikipedia.org/wiki?curid=13524,92,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waddanamha Dunida Gaaska Iiibka.txt,Waddanamha Dunida Gaaska Iiibka,https://so.wikipedia.org/wiki?curid=35935,45,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Rewat Buddhinan.txt,Rewat Buddhinan,https://so.wikipedia.org/wiki?curid=31549,145,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Abidjan.txt,Abidjan,https://so.wikipedia.org/wiki?curid=7325,357,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Amnat Charoen Province.txt,Amnat Charoen Province,https://so.wikipedia.org/wiki?curid=25713,120,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Mashinka Xirxir Maya Ogsijiin.txt,Mashinka Xirxir Maya Ogsijiin,https://so.wikipedia.org/wiki?curid=33601,11,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Malabo.txt,Malabo,https://so.wikipedia.org/wiki?curid=7112,224,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Pegasus Airlines.txt,Pegasus Airlines,https://so.wikipedia.org/wiki?curid=20334,227,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Macdanta Boron Dunida.txt,Macdanta Boron Dunida,https://so.wikipedia.org/wiki?curid=32981,21,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dagaaliki Shiinaha iyo Hindika 2020.txt,Dagaaliki Shiinaha iyo Hindika 2020,https://so.wikipedia.org/wiki?curid=30931,136,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Lee Sung-kyung.txt,Lee Sung-kyung,https://so.wikipedia.org/wiki?curid=33307,60,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kufsi Jarmal Nag Jarmal 2020.txt,Kufsi Jarmal Nag Jarmal 2020,https://so.wikipedia.org/wiki?curid=41831,73,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dacawo.txt,Dacawo,https://so.wikipedia.org/wiki?curid=20167,105,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Gegada diyaaradaha Baardheere.txt,Gegada diyaaradaha Baardheere,https://so.wikipedia.org/wiki?curid=20800,217,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Aquila Synope.txt,Aquila Synope,https://so.wikipedia.org/wiki?curid=34067,142,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ceebaad.txt,Ceebaad,https://so.wikipedia.org/wiki?curid=31915,139,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
The Doors.txt,The Doors,https://so.wikipedia.org/wiki?curid=33582,52,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Madaxweyneyaashii Puntland.txt,Madaxweyneyaashii Puntland,https://so.wikipedia.org/wiki?curid=17149,137,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waa malinta jimcaha malin qerbadan.txt,Waa malinta jimcaha malin qerbadan,https://so.wikipedia.org/wiki?curid=8957,36,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Wasaaradda Kheyraadka Dabiiciga Soomaaliya.txt,Wasaaradda Kheyraadka Dabiiciga Soomaaliya,https://so.wikipedia.org/wiki?curid=20616,328,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Maahmaah.txt,Maahmaah,https://so.wikipedia.org/wiki?curid=3989,3107,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Kim Go-eun.txt,Kim Go-eun,https://so.wikipedia.org/wiki?curid=33514,90,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Buurgabo.txt,Buurgabo,https://so.wikipedia.org/wiki?curid=5363,189,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Beyoncé.txt,Beyoncé,https://so.wikipedia.org/wiki?curid=35476,271,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Muhuri webiga.txt,Muhuri webiga,https://so.wikipedia.org/wiki?curid=23980,61,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
CEN-SAD.txt,CEN-SAD,https://so.wikipedia.org/wiki?curid=32262,44,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Massari.txt,Massari,https://so.wikipedia.org/wiki?curid=14997,139,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
AC Milan.txt,AC Milan,https://so.wikipedia.org/wiki?curid=8970,210,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
"Wadada Okobo Dori , Tokyo , Jabaan.txt","Wadada Okobo Dori , Tokyo , Jabaan",https://so.wikipedia.org/wiki?curid=27852,34,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Axdiga Cusub.txt,Axdiga Cusub,https://so.wikipedia.org/wiki?curid=2950,95,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Black Mamba.txt,Black Mamba,https://so.wikipedia.org/wiki?curid=35355,203,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Suleyman bin qutulmush.txt,Suleyman bin qutulmush,https://so.wikipedia.org/wiki?curid=36833,123,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Hailey Baldwin.txt,Hailey Baldwin,https://so.wikipedia.org/wiki?curid=33386,114,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
1979.txt,1979,https://so.wikipedia.org/wiki?curid=2719,19,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liiska liiska saliidaha.txt,Liiska liiska saliidaha,https://so.wikipedia.org/wiki?curid=23893,54,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
108 (tiro).txt,108 (tiro),https://so.wikipedia.org/wiki?curid=13552,96,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Michael Nithavrianakis.txt,Michael Nithavrianakis,https://so.wikipedia.org/wiki?curid=38633,51,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
36 (tiro).txt,36 (tiro),https://so.wikipedia.org/wiki?curid=13491,86,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Heebis.txt,Heebis,https://so.wikipedia.org/wiki?curid=39937,78,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
RPG (gantaal).txt,RPG (gantaal),https://so.wikipedia.org/wiki?curid=19604,192,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Isaias Afwerki.txt,Isaias Afwerki,https://so.wikipedia.org/wiki?curid=31044,125,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gegada diyaaradaha Garoowe.txt,Gegada diyaaradaha Garoowe,https://so.wikipedia.org/wiki?curid=20783,222,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
1986.txt,1986,https://so.wikipedia.org/wiki?curid=2712,25,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Bangi.txt,Bangi,https://so.wikipedia.org/wiki?curid=17073,75,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
1992.txt,1992,https://so.wikipedia.org/wiki?curid=2707,106,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liiska Xubnaha Baarlamaanka Federaalka ee Soomaaliya.txt,Liiska Xubnaha Baarlamaanka Federaalka ee Soomaaliya,https://so.wikipedia.org/wiki?curid=9984,1316,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
1004.txt,1004,https://so.wikipedia.org/wiki?curid=37086,66,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Weerar Israel - Beersheba 2022.txt,Weerar Israel - Beersheba 2022,https://so.wikipedia.org/wiki?curid=35939,75,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Goobo.txt,Goobo,https://so.wikipedia.org/wiki?curid=6716,243,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
270 (tiro).txt,270 (tiro),https://so.wikipedia.org/wiki?curid=13678,108,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Luqadaha Indunisiya.txt,Luqadaha Indunisiya,https://so.wikipedia.org/wiki?curid=24757,21,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Warka Salidka Algeria.txt,Warka Salidka Algeria,https://so.wikipedia.org/wiki?curid=34592,107,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Malmal.txt,Malmal,https://so.wikipedia.org/wiki?curid=18907,201,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Dhaboolaq.txt,Dhaboolaq,https://so.wikipedia.org/wiki?curid=19818,91,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Waaxda Warbixinta Bulshada Qaramada Midoobay.txt,Waaxda Warbixinta Bulshada Qaramada Midoobay,https://so.wikipedia.org/wiki?curid=17792,330,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Buuraha Golis.txt,Buuraha Golis,https://so.wikipedia.org/wiki?curid=19868,83,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Liiska Safiirada dadka ku USA.txt,Liiska Safiirada dadka ku USA,https://so.wikipedia.org/wiki?curid=27898,128,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Golaha Wasiirada Soomaaliya.txt,Golaha Wasiirada Soomaaliya,https://so.wikipedia.org/wiki?curid=9989,184,1,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
27 (tiro).txt,27 (tiro),https://so.wikipedia.org/wiki?curid=13505,92,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
AFC Ajax.txt,AFC Ajax,https://so.wikipedia.org/wiki?curid=8931,124,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Beeraha Tufaax Dunnida.txt,Beeraha Tufaax Dunnida,https://so.wikipedia.org/wiki?curid=32021,73,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Af Amurit.txt,Af Amurit,https://so.wikipedia.org/wiki?curid=18194,122,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Batrool Babuurka Ku filan.txt,Batrool Babuurka Ku filan,https://so.wikipedia.org/wiki?curid=38403,18,0,0,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
Ailee.txt,Ailee,https://so.wikipedia.org/wiki?curid=33104,139,1,1,/Users/user/data/sowiki-20250901/sowiki_upgraded_txt
